experiment,epoch,train_loss,val_loss
segres-dice_ce-patch,3,1.1441311836242676,1.1627901792526245
segres-dice_ce-patch,4,1.1257824897766113,1.1189473867416382
segres-dice_ce-patch,5,1.115053415298462,1.110245704650879
segres-dice_ce-patch,6,1.0954434871673584,1.109176516532898
segres-dice_ce-patch,7,1.086363673210144,1.0967464447021484
segres-dice_ce-patch,8,1.086794376373291,1.0955594778060913
segres-dice_ce-patch,9,1.0873383283615112,1.0837613344192505
segres-dice_ce-patch,10,1.0843170881271362,1.0782241821289062
segres-dice_ce-patch,11,1.0606666803359985,1.0592718124389648
segres-dice_ce-patch,12,1.0442594289779663,1.0547442436218262
segres-dice_ce-patch,13,1.0283783674240112,1.0256671905517578
segres-dice_ce-patch,14,1.0127876996994019,1.0172228813171387
segres-dice_ce-patch,15,0.9981696605682373,1.0100724697113037
segres-dice_ce-patch,16,0.9921321868896484,0.9844855070114136
segres-dice_ce-patch,17,0.976369321346283,0.9847094416618347
segres-dice_ce-patch,18,0.9632478952407837,0.9702889323234558
segres-dice_ce-patch,19,0.9561505317687988,0.9597445130348206
segres-dice_ce-patch,20,0.9489074945449829,0.9559152722358704
segres-dice_ce-patch,21,0.9409620761871338,0.9468325972557068
segres-dice_ce-patch,22,0.9379593133926392,0.9391545653343201
segres-dice_ce-patch,23,0.9263916611671448,0.9465348720550537
segres-dice_ce-patch,24,0.9278658032417297,0.9325053691864014
segres-dice_ce-patch,25,0.9207633137702942,0.9422466158866882
segres-dice_ce-patch,26,0.9256383776664734,0.9199392795562744
segres-dice_ce-patch,27,0.9182860851287842,0.9335986375808716
segres-dice_ce-patch,28,0.9256665706634521,0.9321128726005554
segres-dice_ce-patch,29,0.9178101420402527,0.9297953248023987
segres-dice_ce-patch,30,0.915132999420166,0.92569500207901
segres-dice_ce-patch,31,0.901231050491333,0.9179344177246094
segres-dice_ce-patch,32,0.8954695463180542,0.8952603340148926
segres-dice_ce-patch,33,0.8764476180076599,0.8863900899887085
segres-dice_ce-patch,34,0.8645349740982056,0.865566611289978
segres-dice_ce-patch,35,0.8551870584487915,0.8619081377983093
segres-dice_ce-patch,36,0.8405085802078247,0.8423652648925781
segres-dice_ce-patch,37,0.8289347290992737,0.8336852788925171
segres-dice_ce-patch,38,0.8157440423965454,0.8191713690757751
segres-dice_ce-patch,39,0.8099966049194336,0.81153804063797
segres-dice_ce-patch,40,0.8062458038330078,0.8100097179412842
segres-dice_ce-patch,41,0.7992993593215942,0.7979133129119873
segres-dice_ce-patch,42,0.7861419916152954,0.794620931148529
segres-dice_ce-patch,43,0.7763415575027466,0.7729419469833374
segres-dice_ce-patch,44,0.7650818824768066,0.7670820951461792
segres-dice_ce-patch,45,0.7591792941093445,0.7703689932823181
segres-dice_ce-patch,46,0.7493577599525452,0.7566505074501038
segres-dice_ce-patch,47,0.7442499399185181,0.751029372215271
segres-dice_ce-patch,48,0.7318191528320312,0.7336939573287964
segres-dice_ce-patch,49,0.7266274690628052,0.7367620468139648
segres-dice_ce-patch,50,0.7196686863899231,0.7315825819969177
segres-dice_ce-patch,51,0.7150912284851074,0.7194279432296753
segres-dice_ce-patch,52,0.7075514793395996,0.7154223322868347
segres-dice_ce-patch,53,0.7163347601890564,0.7165689468383789
segres-dice_ce-patch,54,0.7093935608863831,0.7125837802886963
segres-dice_ce-patch,55,0.6979896426200867,0.700640082359314
segres-dice_ce-patch,56,0.7026284337043762,0.7019724249839783
segres-dice_ce-patch,57,0.6906092166900635,0.702896773815155
segres-dice_ce-patch,58,0.6870420575141907,0.697634220123291
segres-dice_ce-patch,59,0.6861104965209961,0.6923854947090149
segres-dice_ce-patch,60,0.6887708306312561,0.6901907324790955
segres-dice_ce-patch,61,0.6932661533355713,0.6880151033401489
segres-dice_ce-patch,62,0.6851820945739746,0.6909283995628357
segres-dice_ce-patch,63,0.689363420009613,0.6907588243484497
segres-dice_ce-patch,64,0.6944273114204407,0.6923031806945801
segres-dice_ce-patch,65,0.6775754690170288,0.6915435791015625
segres-dice_ce-patch,66,0.6857538223266602,0.6870028376579285
segres-dice_ce-patch,67,0.6744441986083984,0.6936618685722351
segres-dice_ce-patch,68,0.6778393387794495,0.6830740571022034
segres-dice_ce-patch,69,0.6820626258850098,0.6811621189117432
segres-dice_ce-patch,70,0.6828917860984802,0.6789126992225647
segres-dice_ce-patch,71,0.6717790961265564,0.6681848764419556
segres-dice_ce-patch,72,0.6646486520767212,0.6712049245834351
segres-dice_ce-patch,73,0.6481305956840515,0.6527484059333801
segres-dice_ce-patch,74,0.6330514550209045,0.6414070129394531
segres-dice_ce-patch,75,0.6354830861091614,0.6393979787826538
segres-dice_ce-patch,76,0.6191204190254211,0.6125449538230896
segres-dice_ce-patch,77,0.6186971068382263,0.6174352169036865
segres-dice_ce-patch,78,0.6058730483055115,0.6008661985397339
segres-dice_ce-patch,79,0.6002906560897827,0.597984254360199
segres-dice_ce-patch,80,0.5867084860801697,0.5873475670814514
segres-dice_ce-patch,81,0.5768026113510132,0.5755603313446045
segres-dice_ce-patch,82,0.5743481516838074,0.5687488913536072
segres-dice_ce-patch,83,0.5576380491256714,0.5633349418640137
segres-dice_ce-patch,84,0.5522886514663696,0.5579670667648315
segres-dice_ce-patch,85,0.5466701984405518,0.5490572452545166
segres-dice_ce-patch,86,0.5363947153091431,0.5413447618484497
segres-dice_ce-patch,87,0.5296368598937988,0.5322970747947693
segres-dice_ce-patch,88,0.5264259576797485,0.5254564881324768
segres-dice_ce-patch,89,0.5166741609573364,0.5207654237747192
segres-dice_ce-patch,90,0.5099164247512817,0.517897367477417
segres-dice_ce-patch,91,0.5139901638031006,0.5061582922935486
segres-dice_ce-patch,92,0.49809730052948,0.5016327500343323
segres-dice_ce-patch,93,0.49238044023513794,0.4996146261692047
segres-dice_ce-patch,94,0.49393558502197266,0.491696834564209
segres-dice_ce-patch,95,0.4857846796512604,0.49044403433799744
segres-dice_ce-patch,96,0.47997748851776123,0.4765746295452118
segres-dice_ce-patch,97,0.47619202733039856,0.47781628370285034
segres-dice_ce-patch,98,0.46881043910980225,0.4690401256084442
segres-dice_ce-patch,99,0.4631476104259491,0.4638105630874634
segres-dice_focal-full,0,0.8542961478233337,0.8525299429893494
segres-dice_focal-full,1,0.7782281041145325,0.8015612363815308
segres-dice_focal-full,2,0.7503843307495117,0.7756920456886292
segres-dice_focal-full,3,0.7365148663520813,0.7499569058418274
segres-dice_focal-full,4,0.7205096483230591,0.7354397177696228
segres-dice_focal-full,5,0.7125371098518372,0.7177448868751526
segres-dice_focal-full,6,0.6944231986999512,0.7152348756790161
segres-dice_focal-full,7,0.6896774768829346,0.7140436768531799
segres-dice_focal-full,8,0.6917273998260498,0.7038381695747375
segres-dice_focal-full,9,0.6905627250671387,0.7057296633720398
segres-dice_focal-full,10,0.691593587398529,0.6884968280792236
segres-dice_focal-full,11,0.6708136796951294,0.6885372400283813
segres-dice_focal-full,12,0.6563292741775513,0.6584607362747192
segres-dice_focal-full,13,0.6444184184074402,0.6598424911499023
segres-dice_focal-full,14,0.6294031739234924,0.6376586556434631
segres-dice_focal-full,15,0.6153049468994141,0.6321643590927124
segres-dice_focal-full,16,0.6104388236999512,0.620806872844696
segres-dice_focal-full,17,0.5941426753997803,0.6083790063858032
segres-dice_focal-full,18,0.5827664136886597,0.5971149802207947
segres-dice_focal-full,19,0.5759545564651489,0.5894030332565308
segres-dice_focal-full,20,0.5713208913803101,0.5794470310211182
segres-dice_focal-full,21,0.5601414442062378,0.577462911605835
segres-dice_focal-full,22,0.5581790804862976,0.5661262273788452
segres-dice_focal-full,23,0.5465875864028931,0.5636212825775146
segres-dice_focal-full,24,0.5484765768051147,0.5585122108459473
segres-dice_focal-full,25,0.5392158031463623,0.5623739957809448
segres-dice_focal-full,26,0.5476516485214233,0.5633556246757507
segres-dice_focal-full,27,0.5380706191062927,0.5581119060516357
segres-dice_focal-full,28,0.5482627153396606,0.5576895475387573
segres-dice_focal-full,29,0.5373863577842712,0.556169867515564
segres-dice_focal-full,30,0.5352429747581482,0.5517762899398804
segres-dice_focal-full,31,0.5228991508483887,0.5349327921867371
segres-dice_focal-full,32,0.5180814266204834,0.5230417847633362
segres-dice_focal-full,33,0.4988860487937927,0.5125105977058411
segres-dice_focal-full,34,0.4873003661632538,0.49833738803863525
segres-dice_focal-full,35,0.47645819187164307,0.48415061831474304
segres-dice_focal-full,36,0.46334967017173767,0.47430989146232605
segres-dice_focal-full,37,0.45048633217811584,0.4658570885658264
segres-dice_focal-full,38,0.43779435753822327,0.4580768644809723
segres-dice_focal-full,39,0.43470150232315063,0.44179460406303406
segres-dice_focal-full,40,0.4334602653980255,0.43687769770622253
segres-dice_focal-full,41,0.4331103563308716,0.4275365471839905
segres-dice_focal-full,42,0.41841283440589905,0.4193718433380127
segres-dice_focal-full,43,0.40830859541893005,0.42026662826538086
segres-dice_focal-full,44,0.39730799198150635,0.4206201434135437
segres-dice_focal-full,45,0.39161378145217896,0.4051467776298523
segres-dice_focal-full,46,0.3849804103374481,0.3982209265232086
segres-dice_focal-full,47,0.37923020124435425,0.39630261063575745
segres-dice_focal-full,48,0.37141796946525574,0.3878428637981415
segres-dice_focal-full,49,0.369075208902359,0.381303608417511
segres-dice_focal-full,50,0.36073926091194153,0.38261622190475464
segres-dice_focal-full,51,0.3589584231376648,0.3730056881904602
segres-dice_focal-full,52,0.35617074370384216,0.37038499116897583
segres-dice_focal-full,53,0.36507147550582886,0.37164410948753357
segres-dice_focal-full,54,0.3547019362449646,0.36580514907836914
segres-dice_focal-full,55,0.3483322560787201,0.36507514119148254
segres-dice_focal-full,56,0.3536399304866791,0.36170220375061035
segres-dice_focal-full,57,0.34551408886909485,0.35790181159973145
segres-dice_focal-full,58,0.33873608708381653,0.3611561954021454
segres-dice_focal-full,59,0.3359305262565613,0.35928648710250854
segres-dice_focal-full,60,0.34207507967948914,0.35765019059181213
segres-dice_focal-full,61,0.34269100427627563,0.36284369230270386
segres-dice_focal-full,62,0.3391910493373871,0.3574143946170807
segres-dice_focal-full,63,0.3445829153060913,0.35448217391967773
segres-dice_focal-full,64,0.3485468327999115,0.353217214345932
segres-dice_focal-full,65,0.3327030837535858,0.3546479642391205
segres-dice_focal-full,66,0.34023046493530273,0.3544924557209015
segres-dice_focal-full,67,0.3304394483566284,0.3527580201625824
segres-dice_focal-full,68,0.333658367395401,0.35883015394210815
segres-dice_focal-full,69,0.33792346715927124,0.35561105608940125
segres-dice_focal-full,70,0.34386664628982544,0.36167100071907043
segres-dice_focal-full,71,0.331490159034729,0.3454582095146179
segres-dice_focal-full,72,0.3339136838912964,0.3524934947490692
segres-dice_focal-full,73,0.31925907731056213,0.3368322253227234
segres-dice_focal-full,74,0.31246417760849,0.34414002299308777
segres-dice_focal-full,75,0.3187773525714874,0.33596983551979065
segres-dice_focal-full,76,0.30748602747917175,0.3279753625392914
segres-dice_focal-full,77,0.314980149269104,0.33115053176879883
segres-dice_focal-full,78,0.311489075422287,0.31988516449928284
segres-dice_focal-full,79,0.3104720711708069,0.3278108537197113
segres-dice_focal-full,80,0.3014430105686188,0.3217970132827759
segres-dice_focal-full,81,0.2937034070491791,0.3156479001045227
segres-dice_focal-full,82,0.2990220785140991,0.31947213411331177
segres-dice_focal-full,83,0.29074761271476746,0.3128179609775543
segres-dice_focal-full,84,0.2877708971500397,0.3050270676612854
segres-dice_focal-full,85,0.28981199860572815,0.3032204210758209
segres-dice_focal-full,86,0.28319430351257324,0.30343127250671387
segres-dice_focal-full,87,0.283694863319397,0.30858469009399414
segres-dice_focal-full,88,0.28783100843429565,0.3026523292064667
segres-dice_focal-full,89,0.27963295578956604,0.2981629967689514
segres-dice_focal-full,90,0.2749948501586914,0.2940608263015747
segres-dice_focal-full,91,0.2854031026363373,0.29990270733833313
segres-dice_focal-full,92,0.2751864492893219,0.2877230942249298
segres-dice_focal-full,93,0.2747788429260254,0.29588520526885986
segres-dice_focal-full,94,0.2856066823005676,0.3001320958137512
segres-dice_focal-full,95,0.27503323554992676,0.2959795594215393
segres-dice_focal-full,96,0.277117520570755,0.29207277297973633
segres-dice_focal-full,97,0.2753694951534271,0.30064404010772705
segres-dice_focal-patch,0,0.906075656414032,0.9054501056671143
segres-dice_focal-patch,1,0.826604425907135,0.8260299563407898
segres-dice_focal-patch,2,0.7912389039993286,0.7958894968032837
segres-dice_focal-patch,3,0.7744978070259094,0.7841255068778992
segres-dice_focal-patch,4,0.7635762095451355,0.7639322876930237
segres-dice_focal-patch,5,0.758259654045105,0.760123610496521
segres-dice_focal-patch,6,0.7436254620552063,0.7581132650375366
segres-dice_focal-patch,7,0.7386752963066101,0.7521580457687378
segres-dice_focal-patch,8,0.7391588687896729,0.7504585981369019
segres-dice_focal-patch,9,0.7407639026641846,0.7457739114761353
segres-dice_focal-patch,10,0.7406242489814758,0.738064706325531
segres-dice_focal-patch,11,0.7265905737876892,0.7313344478607178
segres-dice_focal-patch,12,0.7177509069442749,0.7246849536895752
segres-dice_focal-patch,13,0.7090323567390442,0.7135031223297119
segres-dice_focal-patch,14,0.7005838751792908,0.7045438289642334
segres-dice_focal-patch,15,0.6925237774848938,0.6972551941871643
segres-dice_focal-patch,16,0.6911566257476807,0.6912644505500793
segres-dice_focal-patch,17,0.6813390851020813,0.6898449063301086
segres-dice_focal-patch,18,0.6727128624916077,0.6829588413238525
segres-dice_focal-patch,19,0.6693516969680786,0.6733766794204712
segres-dice_focal-patch,20,0.6660452485084534,0.670757532119751
segres-dice_focal-patch,21,0.6604194045066833,0.6662920117378235
segres-dice_focal-patch,22,0.6597793698310852,0.662230908870697
segres-dice_focal-patch,23,0.6511518955230713,0.6643229722976685
segres-dice_focal-patch,24,0.6527103185653687,0.6598028540611267
segres-dice_focal-patch,25,0.6484119296073914,0.6634280681610107
segres-dice_focal-patch,26,0.6519302129745483,0.6566391587257385
segres-dice_focal-patch,27,0.646879255771637,0.6593821048736572
segres-dice_focal-patch,28,0.6532096266746521,0.6580076217651367
segres-dice_focal-patch,29,0.646317183971405,0.6570084691047668
segres-dice_focal-patch,30,0.6471229791641235,0.6545623540878296
segres-dice_focal-patch,31,0.6387723088264465,0.6487455368041992
segres-dice_focal-patch,32,0.6372647285461426,0.641983687877655
segres-dice_focal-patch,33,0.6245884299278259,0.6320347785949707
segres-dice_focal-patch,34,0.6185410022735596,0.6247023344039917
segres-dice_focal-patch,35,0.6139124631881714,0.6208574175834656
segres-dice_focal-patch,36,0.6037486791610718,0.6148871779441833
segres-dice_focal-patch,37,0.597637414932251,0.6059796214103699
segres-dice_focal-patch,38,0.5892953872680664,0.597320020198822
segres-dice_focal-patch,39,0.5874277949333191,0.5926578640937805
segres-dice_focal-patch,40,0.5872467160224915,0.5894182920455933
segres-dice_focal-patch,41,0.5832043886184692,0.5812069177627563
segres-dice_focal-patch,42,0.5746501684188843,0.5802441835403442
segres-dice_focal-patch,43,0.5681949853897095,0.5692585110664368
segres-dice_focal-patch,44,0.5600651502609253,0.5646340847015381
segres-dice_focal-patch,45,0.5585349798202515,0.5672081112861633
segres-dice_focal-patch,46,0.5517615675926208,0.5555222034454346
segres-dice_focal-patch,47,0.5488097667694092,0.5545191764831543
segres-dice_focal-patch,48,0.53985196352005,0.5477831363677979
segres-dice_focal-patch,49,0.5370302200317383,0.5439727306365967
segres-dice_focal-patch,50,0.5320584774017334,0.5410853624343872
segres-dice_focal-patch,51,0.5291081666946411,0.5367053747177124
segres-dice_focal-patch,52,0.5238699316978455,0.5351150035858154
segres-dice_focal-patch,53,0.5335933566093445,0.533835232257843
segres-dice_focal-patch,54,0.5279938578605652,0.5310425758361816
segres-dice_focal-patch,55,0.5185464024543762,0.5254759192466736
segres-dice_focal-patch,56,0.5244799256324768,0.5254133939743042
segres-dice_focal-patch,57,0.5136449933052063,0.5233654975891113
segres-dice_focal-patch,58,0.5118374824523926,0.522710919380188
segres-dice_focal-patch,59,0.5113540887832642,0.5217089056968689
segres-dice_focal-patch,60,0.5135716795921326,0.5176822543144226
segres-dice_focal-patch,61,0.5169885158538818,0.5167803168296814
segres-dice_focal-patch,62,0.5112316012382507,0.5191845893859863
segres-dice_focal-patch,63,0.5152853727340698,0.5163866877555847
segres-dice_focal-patch,64,0.520111083984375,0.5189802646636963
segres-dice_focal-patch,65,0.5059674978256226,0.5179676413536072
segres-dice_focal-patch,66,0.5138411521911621,0.5165755152702332
segres-dice_focal-patch,67,0.5028023719787598,0.5182843804359436
segres-dice_focal-patch,68,0.5053976774215698,0.5157378911972046
segres-dice_focal-patch,69,0.5100261569023132,0.5147583484649658
segres-dice_focal-patch,70,0.5105254054069519,0.5136916637420654
segres-dice_focal-patch,71,0.5052116513252258,0.5086641907691956
segres-dice_focal-patch,72,0.5006831884384155,0.5141758918762207
segres-dice_focal-patch,73,0.48863255977630615,0.49564987421035767
segres-dice_focal-patch,74,0.4777600169181824,0.485300213098526
segres-dice_focal-patch,75,0.48351436853408813,0.4788995087146759
segres-dice_focal-patch,76,0.4710180461406708,0.47492876648902893
segres-dice_focal-patch,77,0.4715776741504669,0.47134125232696533
segres-dice_focal-patch,78,0.46328237652778625,0.4660256505012512
segres-dice_focal-patch,79,0.4610215127468109,0.46173518896102905
segres-dice_focal-patch,80,0.4503959119319916,0.4585729241371155
segres-dice_focal-patch,81,0.444269597530365,0.4445749819278717
segres-dice_focal-patch,82,0.4425835907459259,0.44184446334838867
segres-dice_focal-patch,83,0.4301249384880066,0.44010478258132935
segres-dice_focal-patch,84,0.4286317229270935,0.4354739487171173
segres-dice_focal-patch,85,0.42470404505729675,0.4290294051170349
segres-dice_focal-patch,86,0.4159340262413025,0.42503681778907776
segres-dice_focal-patch,87,0.4119214713573456,0.4233710765838623
segres-dice_focal-patch,88,0.41124504804611206,0.41126877069473267
segres-dice_focal-patch,89,0.403148889541626,0.4113464653491974
segres-dice_focal-patch,90,0.3998735249042511,0.40934988856315613
segres-dice_focal-patch,91,0.4057844877243042,0.4047362208366394
segres-dice_focal-patch,92,0.39233747124671936,0.39762961864471436
segres-dice_focal-patch,93,0.3881123960018158,0.4010949730873108
segres-dice_focal-patch,94,0.39021655917167664,0.39469799399375916
segres-dice_focal-patch,95,0.3851935565471649,0.39201951026916504
segres-dice_focal-patch,96,0.37983837723731995,0.3859889805316925
segres-dice_focal-patch,97,0.37795785069465637,0.38367578387260437
segres-dice_focal-patch,98,0.37301531434059143,0.3762582242488861
segres-dice_focal-patch,99,0.3671202063560486,0.37849894165992737
unet-dice_ce-full,0,1.668470859527588,1.628991961479187
unet-dice_ce-full,1,1.51956307888031,1.5151126384735107
unet-dice_ce-full,2,1.4621366262435913,1.4776942729949951
unet-dice_ce-full,3,1.4284791946411133,1.4163638353347778
unet-dice_ce-full,4,1.40768563747406,1.4022051095962524
unet-dice_ce-full,5,1.3974839448928833,1.3864071369171143
unet-dice_ce-full,6,1.38126540184021,1.3882949352264404
unet-dice_ce-full,7,1.3771730661392212,1.3794810771942139
unet-dice_ce-full,8,1.3739008903503418,1.3816378116607666
unet-dice_ce-full,9,1.3772990703582764,1.3767155408859253
unet-dice_ce-full,10,1.3803966045379639,1.3677140474319458
unet-dice_ce-full,11,1.3515955209732056,1.3549575805664062
unet-dice_ce-full,12,1.3447190523147583,1.3475232124328613
unet-dice_ce-full,13,1.3301770687103271,1.3223028182983398
unet-dice_ce-full,14,1.3129637241363525,1.3046647310256958
unet-dice_ce-full,15,1.298012614250183,1.3042491674423218
unet-dice_ce-full,16,1.29152250289917,1.2792845964431763
unet-dice_ce-full,17,1.2787649631500244,1.2729047536849976
unet-dice_ce-full,18,1.259440302848816,1.2624247074127197
unet-dice_ce-full,19,1.248569369316101,1.2463957071304321
unet-dice_ce-full,20,1.2463247776031494,1.2477965354919434
unet-dice_ce-full,21,1.2374379634857178,1.232831597328186
unet-dice_ce-full,22,1.2336333990097046,1.2405527830123901
unet-dice_ce-full,23,1.2164186239242554,1.219006061553955
unet-dice_ce-full,24,1.2190632820129395,1.2132078409194946
unet-dice_ce-full,25,1.2131969928741455,1.2138426303863525
unet-dice_ce-full,26,1.212125539779663,1.2152924537658691
unet-dice_ce-full,27,1.2081481218338013,1.2127569913864136
unet-dice_ce-full,28,1.2135720252990723,1.2163711786270142
unet-dice_ce-full,29,1.206499457359314,1.2139514684677124
unet-dice_ce-full,30,1.2000019550323486,1.2161908149719238
unet-dice_ce-full,31,1.1861776113510132,1.1947890520095825
unet-dice_ce-full,32,1.1814372539520264,1.1776213645935059
unet-dice_ce-full,33,1.1570169925689697,1.1456223726272583
unet-dice_ce-full,34,1.142436146736145,1.1426019668579102
unet-dice_ce-full,35,1.1268259286880493,1.1238394975662231
unet-dice_ce-full,36,1.1049729585647583,1.1164801120758057
unet-dice_ce-full,37,1.091493844985962,1.0968345403671265
unet-dice_ce-full,38,1.074613332748413,1.06639564037323
unet-dice_ce-full,39,1.0626722574234009,1.0582813024520874
unet-dice_ce-full,40,1.0544594526290894,1.046393632888794
unet-dice_ce-full,41,1.0408048629760742,1.019758701324463
unet-dice_ce-full,42,1.0191878080368042,1.0050631761550903
unet-dice_ce-full,43,1.0075210332870483,0.990622878074646
unet-dice_ce-full,44,0.989881157875061,0.989561915397644
unet-dice_ce-full,45,0.9763185977935791,0.951143205165863
unet-dice_ce-full,46,0.9663943648338318,0.959590494632721
unet-dice_ce-full,47,0.9582880735397339,0.9389944672584534
